quote_datetime,option_type,expiration,strike,mid
2025-12-01T13:21:00Z,P,2026-03-20,6850,205.2
2025-12-01T13:22:00Z,P,2026-03-20,6850,205.3
2025-12-01T13:23:00Z,P,2026-03-20,6850,204.9
2025-12-01T13:24:00Z,P,2026-03-20,6850,205.2
2025-12-01T13:25:00Z,P,2026-03-20,6850,204.75
2025-12-01T13:26:00Z,P,2026-03-20,6850,204.5
2025-12-01T13:27:00Z,P,2026-03-20,6850,204.14999999999998
2025-12-01T13:28:00Z,P,2026-03-20,6850,204.45
2025-12-01T13:29:00Z,P,2026-03-20,6850,204.45
2025-12-01T13:30:00Z,P,2026-03-20,6850,204.8
2025-12-01T13:31:00Z,P,2026-03-20,6850,204.05
2025-12-01T13:32:00Z,P,2026-03-20,6850,204
2025-12-01T13:33:00Z,P,2026-03-20,6850,204.15
2025-12-01T13:34:00Z,P,2026-03-20,6850,203.9
2025-12-01T13:35:00Z,P,2026-03-20,6850,203.65
2025-12-01T13:36:00Z,P,2026-03-20,6850,203.85
2025-12-01T13:37:00Z,P,2026-03-20,6850,203.3
2025-12-01T13:38:00Z,P,2026-03-20,6850,203.65
2025-12-01T13:39:00Z,P,2026-03-20,6850,203.45
2025-12-01T13:40:00Z,P,2026-03-20,6850,203.5
2025-12-01T13:41:00Z,P,2026-03-20,6850,203.75
2025-12-01T13:42:00Z,P,2026-03-20,6850,203.75
2025-12-01T13:43:00Z,P,2026-03-20,6850,203.9
2025-12-01T13:44:00Z,P,2026-03-20,6850,203.55
2025-12-01T13:45:00Z,P,2026-03-20,6850,203.5
2025-12-01T13:46:00Z,P,2026-03-20,6850,203.35000000000002
2025-12-01T13:47:00Z,P,2026-03-20,6850,203.1
2025-12-01T13:48:00Z,P,2026-03-20,6850,202.9
2025-12-01T13:49:00Z,P,2026-03-20,6850,203.4
2025-12-01T13:50:00Z,P,2026-03-20,6850,203.75
2025-12-01T13:51:00Z,P,2026-03-20,6850,202.85000000000002
2025-12-01T13:52:00Z,P,2026-03-20,6850,203.1
2025-12-01T13:53:00Z,P,2026-03-20,6850,203.1
2025-12-01T13:54:00Z,P,2026-03-20,6850,203.2
2025-12-01T13:55:00Z,P,2026-03-20,6850,203.2
2025-12-01T13:56:00Z,P,2026-03-20,6850,203.25
2025-12-01T13:57:00Z,P,2026-03-20,6850,203.25
2025-12-01T13:58:00Z,P,2026-03-20,6850,202.95
2025-12-01T13:59:00Z,P,2026-03-20,6850,203.1
2025-12-01T14:00:00Z,P,2026-03-20,6850,203.35
2025-12-01T14:01:00Z,P,2026-03-20,6850,205.05
2025-12-01T14:02:00Z,P,2026-03-20,6850,205.9
2025-12-01T14:03:00Z,P,2026-03-20,6850,205.55
2025-12-01T14:04:00Z,P,2026-03-20,6850,205.15
2025-12-01T14:05:00Z,P,2026-03-20,6850,206.10000000000002
2025-12-01T14:06:00Z,P,2026-03-20,6850,207.05
2025-12-01T14:07:00Z,P,2026-03-20,6850,206.55
2025-12-01T14:08:00Z,P,2026-03-20,6850,207.05
2025-12-01T14:09:00Z,P,2026-03-20,6850,207.3
2025-12-01T14:10:00Z,P,2026-03-20,6850,207.39999999999998
2025-12-01T14:11:00Z,P,2026-03-20,6850,207.75
2025-12-01T14:12:00Z,P,2026-03-20,6850,208.1
2025-12-01T14:13:00Z,P,2026-03-20,6850,208.45
2025-12-01T14:14:00Z,P,2026-03-20,6850,207.85
2025-12-01T14:15:00Z,P,2026-03-20,6850,207.25
2025-12-01T14:16:00Z,P,2026-03-20,6850,208.05
2025-12-01T14:17:00Z,P,2026-03-20,6850,208.95
2025-12-01T14:18:00Z,P,2026-03-20,6850,209.1
2025-12-01T14:19:00Z,P,2026-03-20,6850,209.4
2025-12-01T14:20:00Z,P,2026-03-20,6850,209.4
2025-12-01T14:21:00Z,P,2026-03-20,6850,209.4
2025-12-01T14:22:00Z,P,2026-03-20,6850,210.14999999999998
2025-12-01T14:23:00Z,P,2026-03-20,6850,210.95
2025-12-01T14:24:00Z,P,2026-03-20,6850,212.3
2025-12-01T14:25:00Z,P,2026-03-20,6850,212.1
2025-12-01T14:26:00Z,P,2026-03-20,6850,212.95
2025-12-01T14:27:00Z,P,2026-03-20,6850,213.55
2025-12-01T14:28:00Z,P,2026-03-20,6850,211.75
2025-12-01T14:29:00Z,P,2026-03-20,6850,213.4
2025-12-01T14:30:00Z,P,2026-03-20,6850,213.75
2025-12-01T14:31:00Z,P,2026-03-20,6850,214.2
2025-12-01T14:32:00Z,P,2026-03-20,6850,214.6
2025-12-01T14:33:00Z,P,2026-03-20,6850,215.85000000000002
2025-12-01T14:34:00Z,P,2026-03-20,6850,215.5
2025-12-01T14:35:00Z,P,2026-03-20,6850,214.85000000000002
2025-12-01T14:36:00Z,P,2026-03-20,6850,214.3
2025-12-01T14:37:00Z,P,2026-03-20,6850,212.6
2025-12-01T14:38:00Z,P,2026-03-20,6850,212.35000000000002
2025-12-01T14:39:00Z,P,2026-03-20,6850,213.75
2025-12-01T14:40:00Z,P,2026-03-20,6850,211.89999999999998
2025-12-01T14:41:00Z,P,2026-03-20,6850,212.8
2025-12-01T14:42:00Z,P,2026-03-20,6850,214
2025-12-01T14:43:00Z,P,2026-03-20,6850,214.55
2025-12-01T14:44:00Z,P,2026-03-20,6850,214.05
2025-12-01T14:45:00Z,P,2026-03-20,6850,215.1
2025-12-01T14:46:00Z,P,2026-03-20,6850,215.05
2025-12-01T14:47:00Z,P,2026-03-20,6850,214.9
2025-12-01T14:48:00Z,P,2026-03-20,6850,214.14999999999998
2025-12-01T14:49:00Z,P,2026-03-20,6850,214.85000000000002
2025-12-01T14:50:00Z,P,2026-03-20,6850,215.14999999999998
2025-12-01T14:51:00Z,P,2026-03-20,6850,215.35000000000002
2025-12-01T14:52:00Z,P,2026-03-20,6850,215.95
2025-12-01T14:53:00Z,P,2026-03-20,6850,215.2
2025-12-01T14:54:00Z,P,2026-03-20,6850,213.95
2025-12-01T14:55:00Z,P,2026-03-20,6850,214.15
2025-12-01T14:56:00Z,P,2026-03-20,6850,215.55
2025-12-01T14:57:00Z,P,2026-03-20,6850,215.2
2025-12-01T14:58:00Z,P,2026-03-20,6850,214.95
2025-12-01T14:59:00Z,P,2026-03-20,6850,214.85000000000002
2025-12-01T15:00:00Z,P,2026-03-20,6850,215.35000000000002
2025-12-01T15:01:00Z,P,2026-03-20,6850,214.9
2025-12-01T15:02:00Z,P,2026-03-20,6850,214.95
2025-12-01T15:03:00Z,P,2026-03-20,6850,215.6
2025-12-01T15:04:00Z,P,2026-03-20,6850,214.8
2025-12-01T15:05:00Z,P,2026-03-20,6850,214.55
2025-12-01T15:06:00Z,P,2026-03-20,6850,214.35000000000002
2025-12-01T15:07:00Z,P,2026-03-20,6850,214.75
2025-12-01T15:08:00Z,P,2026-03-20,6850,214.3
2025-12-01T15:09:00Z,P,2026-03-20,6850,214
2025-12-01T15:10:00Z,P,2026-03-20,6850,213.95
2025-12-01T15:11:00Z,P,2026-03-20,6850,212.5
2025-12-01T15:12:00Z,P,2026-03-20,6850,212.15
2025-12-01T15:13:00Z,P,2026-03-20,6850,211.85
2025-12-01T15:14:00Z,P,2026-03-20,6850,212.65
2025-12-01T15:15:00Z,P,2026-03-20,6850,211.95
2025-12-01T15:16:00Z,P,2026-03-20,6850,212
2025-12-01T15:17:00Z,P,2026-03-20,6850,212
2025-12-01T15:18:00Z,P,2026-03-20,6850,213.75
2025-12-01T15:19:00Z,P,2026-03-20,6850,214.25
2025-12-01T15:20:00Z,P,2026-03-20,6850,214.14999999999998
2025-12-01T15:21:00Z,P,2026-03-20,6850,213.5
2025-12-01T15:22:00Z,P,2026-03-20,6850,213.9
2025-12-01T15:23:00Z,P,2026-03-20,6850,214.6
2025-12-01T15:24:00Z,P,2026-03-20,6850,213.95
2025-12-01T15:25:00Z,P,2026-03-20,6850,214.35000000000002
2025-12-01T15:26:00Z,P,2026-03-20,6850,214.2
2025-12-01T15:27:00Z,P,2026-03-20,6850,213.55
2025-12-01T15:28:00Z,P,2026-03-20,6850,214.1
2025-12-01T15:29:00Z,P,2026-03-20,6850,213.7
2025-12-01T15:30:00Z,P,2026-03-20,6850,213.2
2025-12-01T15:31:00Z,P,2026-03-20,6850,213.5
2025-12-01T15:32:00Z,P,2026-03-20,6850,214.55
2025-12-01T15:33:00Z,P,2026-03-20,6850,214.5
2025-12-01T15:34:00Z,P,2026-03-20,6850,214.6
2025-12-01T15:35:00Z,P,2026-03-20,6850,214
2025-12-01T15:36:00Z,P,2026-03-20,6850,213.25
2025-12-01T15:37:00Z,P,2026-03-20,6850,212.75
2025-12-01T15:38:00Z,P,2026-03-20,6850,213.05
2025-12-01T15:39:00Z,P,2026-03-20,6850,212.4
2025-12-01T15:40:00Z,P,2026-03-20,6850,212.1
2025-12-01T15:41:00Z,P,2026-03-20,6850,213.10000000000002
2025-12-01T15:42:00Z,P,2026-03-20,6850,213.05
2025-12-01T15:43:00Z,P,2026-03-20,6850,212.35000000000002
2025-12-01T15:44:00Z,P,2026-03-20,6850,211.95
2025-12-01T15:45:00Z,P,2026-03-20,6850,211.95
2025-12-01T15:46:00Z,P,2026-03-20,6850,213.3
2025-12-01T15:47:00Z,P,2026-03-20,6850,214.7
2025-12-01T15:48:00Z,P,2026-03-20,6850,214
2025-12-01T15:49:00Z,P,2026-03-20,6850,214.35000000000002
2025-12-01T15:50:00Z,P,2026-03-20,6850,214.65
2025-12-01T15:51:00Z,P,2026-03-20,6850,214.4
2025-12-01T15:52:00Z,P,2026-03-20,6850,215.64999999999998
2025-12-01T15:53:00Z,P,2026-03-20,6850,216.64999999999998
2025-12-01T15:54:00Z,P,2026-03-20,6850,216.85000000000002
2025-12-01T15:55:00Z,P,2026-03-20,6850,217.39999999999998
2025-12-01T15:56:00Z,P,2026-03-20,6850,218.2
2025-12-01T15:57:00Z,P,2026-03-20,6850,219.85000000000002
2025-12-01T15:58:00Z,P,2026-03-20,6850,219.8
2025-12-01T15:59:00Z,P,2026-03-20,6850,219.64999999999998
2025-12-01T16:00:00Z,P,2026-03-20,6850,216
2025-12-01T16:01:00Z,P,2026-03-20,6850,216.05
2025-12-01T16:02:00Z,P,2026-03-20,6850,216.6
2025-12-01T16:03:00Z,P,2026-03-20,6850,216.35000000000002
2025-12-01T16:04:00Z,P,2026-03-20,6850,216.1
2025-12-01T16:05:00Z,P,2026-03-20,6850,216.2
2025-12-01T16:06:00Z,P,2026-03-20,6850,216.64999999999998
2025-12-01T16:07:00Z,P,2026-03-20,6850,216.64999999999998
2025-12-01T16:08:00Z,P,2026-03-20,6850,216.9
2025-12-01T16:09:00Z,P,2026-03-20,6850,217.2
2025-12-01T16:10:00Z,P,2026-03-20,6850,217.25
2025-12-01T16:11:00Z,P,2026-03-20,6850,217.14999999999998
2025-12-01T16:12:00Z,P,2026-03-20,6850,217.6
2025-12-01T16:13:00Z,P,2026-03-20,6850,217.6
2025-12-01T16:14:00Z,P,2026-03-20,6850,216.95
2025-12-01T16:15:00Z,P,2026-03-20,6850,217.35000000000002
2025-12-01T09:31:00Z,C,2026-04-17,6750,358.1
2025-12-01T09:32:00Z,C,2026-04-17,6750,356.6
2025-12-01T09:33:00Z,C,2026-04-17,6750,357.35
2025-12-01T09:34:00Z,C,2026-04-17,6750,359.05
2025-12-01T09:35:00Z,C,2026-04-17,6750,360.15
2025-12-01T09:36:00Z,C,2026-04-17,6750,360.45
2025-12-01T09:37:00Z,C,2026-04-17,6750,360.1
2025-12-01T09:38:00Z,C,2026-04-17,6750,362.9
2025-12-01T09:39:00Z,C,2026-04-17,6750,362.55
2025-12-01T09:40:00Z,C,2026-04-17,6750,358.7
2025-12-01T09:41:00Z,C,2026-04-17,6750,358.54999999999995
2025-12-01T09:42:00Z,C,2026-04-17,6750,359.1
2025-12-01T09:43:00Z,C,2026-04-17,6750,358.65
2025-12-01T09:44:00Z,C,2026-04-17,6750,355.5
2025-12-01T09:45:00Z,C,2026-04-17,6750,357.3
2025-12-01T09:46:00Z,C,2026-04-17,6750,360.4
2025-12-01T09:47:00Z,C,2026-04-17,6750,361.6
2025-12-01T09:48:00Z,C,2026-04-17,6750,364.54999999999995
2025-12-01T09:49:00Z,C,2026-04-17,6750,363.85
2025-12-01T09:50:00Z,C,2026-04-17,6750,362.9
2025-12-01T09:51:00Z,C,2026-04-17,6750,365.65
2025-12-01T09:52:00Z,C,2026-04-17,6750,366.5
2025-12-01T09:53:00Z,C,2026-04-17,6750,367.04999999999995
2025-12-01T09:54:00Z,C,2026-04-17,6750,367.3
2025-12-01T09:55:00Z,C,2026-04-17,6750,369.15
2025-12-01T09:56:00Z,C,2026-04-17,6750,370.6
2025-12-01T09:57:00Z,C,2026-04-17,6750,370.85
2025-12-01T09:58:00Z,C,2026-04-17,6750,371.55
2025-12-01T09:59:00Z,C,2026-04-17,6750,368.75
2025-12-01T10:00:00Z,C,2026-04-17,6750,370
2025-12-01T10:01:00Z,C,2026-04-17,6750,371.2
2025-12-01T10:02:00Z,C,2026-04-17,6750,370.15
2025-12-01T10:03:00Z,C,2026-04-17,6750,368.65
2025-12-01T10:04:00Z,C,2026-04-17,6750,366.4
2025-12-01T10:05:00Z,C,2026-04-17,6750,367
2025-12-01T10:06:00Z,C,2026-04-17,6750,366.95000000000005
2025-12-01T10:07:00Z,C,2026-04-17,6750,367.35
2025-12-01T10:08:00Z,C,2026-04-17,6750,367.4
2025-12-01T10:09:00Z,C,2026-04-17,6750,367.7
2025-12-01T10:10:00Z,C,2026-04-17,6750,366.45
2025-12-01T10:11:00Z,C,2026-04-17,6750,367.35
2025-12-01T10:12:00Z,C,2026-04-17,6750,366.29999999999995
2025-12-01T10:13:00Z,C,2026-04-17,6750,367
2025-12-01T10:14:00Z,C,2026-04-17,6750,368
2025-12-01T10:15:00Z,C,2026-04-17,6750,365.45000000000005
2025-12-01T10:16:00Z,C,2026-04-17,6750,364.1
2025-12-01T10:17:00Z,C,2026-04-17,6750,365.95000000000005
2025-12-01T10:18:00Z,C,2026-04-17,6750,364.9
2025-12-01T10:19:00Z,C,2026-04-17,6750,364.85
2025-12-01T10:20:00Z,C,2026-04-17,6750,365.29999999999995
2025-12-01T10:21:00Z,C,2026-04-17,6750,363.35
2025-12-01T10:22:00Z,C,2026-04-17,6750,362.4
2025-12-01T10:23:00Z,C,2026-04-17,6750,361.95
2025-12-01T10:24:00Z,C,2026-04-17,6750,361.6
2025-12-01T10:25:00Z,C,2026-04-17,6750,361
2025-12-01T10:26:00Z,C,2026-04-17,6750,359.85
2025-12-01T10:27:00Z,C,2026-04-17,6750,361.1
2025-12-01T10:28:00Z,C,2026-04-17,6750,360.15
2025-12-01T10:29:00Z,C,2026-04-17,6750,360.65
2025-12-01T10:30:00Z,C,2026-04-17,6750,359.8
2025-12-01T10:31:00Z,C,2026-04-17,6750,358.05
2025-12-01T10:32:00Z,C,2026-04-17,6750,359.79999999999995
2025-12-01T10:33:00Z,C,2026-04-17,6750,359.15
2025-12-01T10:34:00Z,C,2026-04-17,6750,357.7
2025-12-01T10:35:00Z,C,2026-04-17,6750,355.75
2025-12-01T10:36:00Z,C,2026-04-17,6750,356.4
2025-12-01T10:37:00Z,C,2026-04-17,6750,359.20000000000005
2025-12-01T10:38:00Z,C,2026-04-17,6750,357.3
2025-12-01T10:39:00Z,C,2026-04-17,6750,359.15
2025-12-01T10:40:00Z,C,2026-04-17,6750,360.70000000000005
2025-12-01T10:41:00Z,C,2026-04-17,6750,359.95000000000005
2025-12-01T10:42:00Z,C,2026-04-17,6750,359.9
2025-12-01T10:43:00Z,C,2026-04-17,6750,361.70000000000005
2025-12-01T10:44:00Z,C,2026-04-17,6750,360.35
2025-12-01T10:45:00Z,C,2026-04-17,6750,360.70000000000005
2025-12-01T10:46:00Z,C,2026-04-17,6750,361.45000000000005
2025-12-01T10:47:00Z,C,2026-04-17,6750,360.35
2025-12-01T10:48:00Z,C,2026-04-17,6750,360.15
2025-12-01T10:49:00Z,C,2026-04-17,6750,361.3
2025-12-01T10:50:00Z,C,2026-04-17,6750,361.29999999999995
2025-12-01T10:51:00Z,C,2026-04-17,6750,362.2
2025-12-01T10:52:00Z,C,2026-04-17,6750,364.70000000000005
2025-12-01T10:53:00Z,C,2026-04-17,6750,368.15
2025-12-01T10:54:00Z,C,2026-04-17,6750,368.9
2025-12-01T10:55:00Z,C,2026-04-17,6750,369.70000000000005
2025-12-01T10:56:00Z,C,2026-04-17,6750,369.4
2025-12-01T10:57:00Z,C,2026-04-17,6750,369.6
2025-12-01T10:58:00Z,C,2026-04-17,6750,369.9
2025-12-01T10:59:00Z,C,2026-04-17,6750,370.15
2025-12-01T11:00:00Z,C,2026-04-17,6750,369.75
2025-12-01T11:01:00Z,C,2026-04-17,6750,369.1
2025-12-01T11:02:00Z,C,2026-04-17,6750,369.4
2025-12-01T11:03:00Z,C,2026-04-17,6750,369.45000000000005
2025-12-01T11:04:00Z,C,2026-04-17,6750,369.70000000000005
2025-12-01T11:05:00Z,C,2026-04-17,6750,369.75
2025-12-01T11:06:00Z,C,2026-04-17,6750,367.85
2025-12-01T11:07:00Z,C,2026-04-17,6750,365.8
2025-12-01T11:08:00Z,C,2026-04-17,6750,364.1
2025-12-01T11:09:00Z,C,2026-04-17,6750,363.15
2025-12-01T11:10:00Z,C,2026-04-17,6750,365
2025-12-01T11:11:00Z,C,2026-04-17,6750,364.6
2025-12-01T11:12:00Z,C,2026-04-17,6750,363
2025-12-01T11:13:00Z,C,2026-04-17,6750,363.95
2025-12-01T11:14:00Z,C,2026-04-17,6750,364.70000000000005
2025-12-01T11:15:00Z,C,2026-04-17,6750,362.8
2025-12-01T11:16:00Z,C,2026-04-17,6750,361.75
2025-12-01T11:17:00Z,C,2026-04-17,6750,361.25
2025-12-01T11:18:00Z,C,2026-04-17,6750,361.95
2025-12-01T11:19:00Z,C,2026-04-17,6750,364
2025-12-01T11:20:00Z,C,2026-04-17,6750,362.9
2025-12-01T11:21:00Z,C,2026-04-17,6750,365.6
2025-12-01T11:22:00Z,C,2026-04-17,6750,366.2
2025-12-01T11:23:00Z,C,2026-04-17,6750,364.95000000000005
2025-12-01T11:24:00Z,C,2026-04-17,6750,364.1
2025-12-01T11:25:00Z,C,2026-04-17,6750,364.45000000000005
2025-12-01T11:26:00Z,C,2026-04-17,6750,365.29999999999995
2025-12-01T11:27:00Z,C,2026-04-17,6750,366.05
2025-12-01T11:28:00Z,C,2026-04-17,6750,365.2
2025-12-01T11:29:00Z,C,2026-04-17,6750,364.29999999999995
2025-12-01T11:30:00Z,C,2026-04-17,6750,365.25
2025-12-01T11:31:00Z,C,2026-04-17,6750,366.5
2025-12-01T11:32:00Z,C,2026-04-17,6750,367.29999999999995
2025-12-01T11:33:00Z,C,2026-04-17,6750,366.95
2025-12-01T11:34:00Z,C,2026-04-17,6750,366.4
2025-12-01T11:35:00Z,C,2026-04-17,6750,367.1
2025-12-01T11:36:00Z,C,2026-04-17,6750,367.45
2025-12-01T11:37:00Z,C,2026-04-17,6750,366.85
2025-12-01T11:38:00Z,C,2026-04-17,6750,368.1
2025-12-01T11:39:00Z,C,2026-04-17,6750,368.25
2025-12-01T11:40:00Z,C,2026-04-17,6750,367.2
2025-12-01T11:41:00Z,C,2026-04-17,6750,367.55
2025-12-01T11:42:00Z,C,2026-04-17,6750,368.35
2025-12-01T11:43:00Z,C,2026-04-17,6750,370.45
2025-12-01T11:44:00Z,C,2026-04-17,6750,371.75
2025-12-01T11:45:00Z,C,2026-04-17,6750,370.9
2025-12-01T11:46:00Z,C,2026-04-17,6750,371.25
2025-12-01T11:47:00Z,C,2026-04-17,6750,372.5
2025-12-01T11:48:00Z,C,2026-04-17,6750,372.85
2025-12-01T11:49:00Z,C,2026-04-17,6750,371.95000000000005
2025-12-01T11:50:00Z,C,2026-04-17,6750,371.75
2025-12-01T11:51:00Z,C,2026-04-17,6750,371.1
2025-12-01T11:52:00Z,C,2026-04-17,6750,372.04999999999995
2025-12-01T11:53:00Z,C,2026-04-17,6750,371.29999999999995
2025-12-01T11:54:00Z,C,2026-04-17,6750,370.85
2025-12-01T11:55:00Z,C,2026-04-17,6750,370.25
2025-12-01T11:56:00Z,C,2026-04-17,6750,370.65
2025-12-01T11:57:00Z,C,2026-04-17,6750,370.35
2025-12-01T11:58:00Z,C,2026-04-17,6750,370.05
2025-12-01T11:59:00Z,C,2026-04-17,6750,370.05
2025-12-01T12:00:00Z,C,2026-04-17,6750,370.85
2025-12-01T12:01:00Z,C,2026-04-17,6750,371.7
2025-12-01T12:02:00Z,C,2026-04-17,6750,371.9
2025-12-01T12:03:00Z,C,2026-04-17,6750,370.20000000000005
2025-12-01T12:04:00Z,C,2026-04-17,6750,370.2
2025-12-01T12:05:00Z,C,2026-04-17,6750,372
2025-12-01T12:06:00Z,C,2026-04-17,6750,371.9
2025-12-01T12:07:00Z,C,2026-04-17,6750,372.4
2025-12-01T12:08:00Z,C,2026-04-17,6750,373.15
2025-12-01T12:09:00Z,C,2026-04-17,6750,372.20000000000005
2025-12-01T12:10:00Z,C,2026-04-17,6750,371.45000000000005
2025-12-01T12:11:00Z,C,2026-04-17,6750,371.20000000000005
2025-12-01T12:12:00Z,C,2026-04-17,6750,372.29999999999995
2025-12-01T12:13:00Z,C,2026-04-17,6750,371.79999999999995
2025-12-01T12:14:00Z,C,2026-04-17,6750,370.70000000000005
2025-12-01T12:15:00Z,C,2026-04-17,6750,369.7
2025-12-01T12:16:00Z,C,2026-04-17,6750,367.55
2025-12-01T12:17:00Z,C,2026-04-17,6750,369
2025-12-01T12:18:00Z,C,2026-04-17,6750,369
2025-12-01T12:19:00Z,C,2026-04-17,6750,368.55
2025-12-01T12:20:00Z,C,2026-04-17,6750,368.4
2025-12-01T12:21:00Z,C,2026-04-17,6750,367.70000000000005
2025-12-01T12:22:00Z,C,2026-04-17,6750,369.1
2025-12-01T12:23:00Z,C,2026-04-17,6750,369.25
2025-12-01T12:24:00Z,C,2026-04-17,6750,368.04999999999995
2025-12-01T12:25:00Z,C,2026-04-17,6750,369
2025-12-01T12:26:00Z,C,2026-04-17,6750,368.6
2025-12-01T12:27:00Z,C,2026-04-17,6750,370.3
2025-12-01T12:28:00Z,C,2026-04-17,6750,370.6
2025-12-01T12:29:00Z,C,2026-04-17,6750,370.5
2025-12-01T12:30:00Z,C,2026-04-17,6750,370.2
2025-12-01T12:31:00Z,C,2026-04-17,6750,368.95000000000005
2025-12-01T12:32:00Z,C,2026-04-17,6750,369.54999999999995
2025-12-01T12:33:00Z,C,2026-04-17,6750,369.6
2025-12-01T12:34:00Z,C,2026-04-17,6750,369.85
2025-12-01T12:35:00Z,C,2026-04-17,6750,370.15
2025-12-01T12:36:00Z,C,2026-04-17,6750,370.75
2025-12-01T12:37:00Z,C,2026-04-17,6750,371.35
2025-12-01T12:38:00Z,C,2026-04-17,6750,371
2025-12-01T12:39:00Z,C,2026-04-17,6750,369.75
2025-12-01T12:40:00Z,C,2026-04-17,6750,369.15
2025-12-01T12:41:00Z,C,2026-04-17,6750,370.6
2025-12-01T12:42:00Z,C,2026-04-17,6750,370.95000000000005
2025-12-01T12:43:00Z,C,2026-04-17,6750,371.9
2025-12-01T12:44:00Z,C,2026-04-17,6750,371.55
2025-12-01T12:45:00Z,C,2026-04-17,6750,373.5
2025-12-01T12:46:00Z,C,2026-04-17,6750,374.5
2025-12-01T12:47:00Z,C,2026-04-17,6750,373.75
2025-12-01T12:48:00Z,C,2026-04-17,6750,373.35
2025-12-01T12:49:00Z,C,2026-04-17,6750,374.3
2025-12-01T12:50:00Z,C,2026-04-17,6750,373.45000000000005
2025-12-01T12:51:00Z,C,2026-04-17,6750,371.70000000000005
2025-12-01T12:52:00Z,C,2026-04-17,6750,371.85
2025-12-01T12:53:00Z,C,2026-04-17,6750,372.20000000000005
2025-12-01T12:54:00Z,C,2026-04-17,6750,371.45
2025-12-01T12:55:00Z,C,2026-04-17,6750,371.20000000000005
2025-12-01T12:56:00Z,C,2026-04-17,6750,370.75
2025-12-01T12:57:00Z,C,2026-04-17,6750,369.95000000000005
2025-12-01T12:58:00Z,C,2026-04-17,6750,370.9
2025-12-01T12:59:00Z,C,2026-04-17,6750,371.65
2025-12-01T13:00:00Z,C,2026-04-17,6750,370.5
2025-12-01T13:01:00Z,C,2026-04-17,6750,372.15
2025-12-01T13:02:00Z,C,2026-04-17,6750,372.65
2025-12-01T13:03:00Z,C,2026-04-17,6750,372.1
2025-12-01T13:04:00Z,C,2026-04-17,6750,372.70000000000005
2025-12-01T13:05:00Z,C,2026-04-17,6750,372.35
2025-12-01T13:06:00Z,C,2026-04-17,6750,372.45000000000005
2025-12-01T13:07:00Z,C,2026-04-17,6750,371.85
2025-12-01T13:08:00Z,C,2026-04-17,6750,372.75
2025-12-01T13:09:00Z,C,2026-04-17,6750,373.5
2025-12-01T13:10:00Z,C,2026-04-17,6750,373
2025-12-01T13:11:00Z,C,2026-04-17,6750,373
2025-12-01T13:12:00Z,C,2026-04-17,6750,373.55
2025-12-01T13:13:00Z,C,2026-04-17,6750,374.05
2025-12-01T13:14:00Z,C,2026-04-17,6750,374.2
2025-12-01T13:15:00Z,C,2026-04-17,6750,374.2
2025-12-01T13:16:00Z,C,2026-04-17,6750,375.15
2025-12-01T13:17:00Z,C,2026-04-17,6750,374.15
2025-12-01T13:18:00Z,C,2026-04-17,6750,373.65
2025-12-01T13:19:00Z,C,2026-04-17,6750,373.35
2025-12-01T13:20:00Z,C,2026-04-17,6750,373.79999999999995
2025-12-01T13:21:00Z,C,2026-04-17,6750,372.85
2025-12-01T13:22:00Z,C,2026-04-17,6750,372.7
2025-12-01T13:23:00Z,C,2026-04-17,6750,373.3
2025-12-01T13:24:00Z,C,2026-04-17,6750,372.9
2025-12-01T13:25:00Z,C,2026-04-17,6750,373.6
2025-12-01T13:26:00Z,C,2026-04-17,6750,373.79999999999995
2025-12-01T13:27:00Z,C,2026-04-17,6750,374.2
2025-12-01T13:28:00Z,C,2026-04-17,6750,373.95
2025-12-01T13:29:00Z,C,2026-04-17,6750,373.9
2025-12-01T13:30:00Z,C,2026-04-17,6750,373.45
2025-12-01T13:31:00Z,C,2026-04-17,6750,374.6
2025-12-01T13:32:00Z,C,2026-04-17,6750,374.55
2025-12-01T13:33:00Z,C,2026-04-17,6750,374.4
2025-12-01T13:34:00Z,C,2026-04-17,6750,374.6
2025-12-01T13:35:00Z,C,2026-04-17,6750,375
2025-12-01T13:36:00Z,C,2026-04-17,6750,374.7
2025-12-01T13:37:00Z,C,2026-04-17,6750,375.55
2025-12-01T13:38:00Z,C,2026-04-17,6750,375.1
2025-12-01T13:39:00Z,C,2026-04-17,6750,375.35
2025-12-01T13:40:00Z,C,2026-04-17,6750,375.35
2025-12-01T13:41:00Z,C,2026-04-17,6750,375.2
2025-12-01T13:42:00Z,C,2026-04-17,6750,375.1
2025-12-01T13:43:00Z,C,2026-04-17,6750,374.95
2025-12-01T13:44:00Z,C,2026-04-17,6750,375.45
2025-12-01T13:45:00Z,C,2026-04-17,6750,375.45
2025-12-01T13:46:00Z,C,2026-04-17,6750,375.3
2025-12-01T13:47:00Z,C,2026-04-17,6750,375.9
2025-12-01T13:48:00Z,C,2026-04-17,6750,376.25
2025-12-01T13:49:00Z,C,2026-04-17,6750,375.5
2025-12-01T13:50:00Z,C,2026-04-17,6750,375.1
2025-12-01T13:51:00Z,C,2026-04-17,6750,376.25
2025-12-01T13:52:00Z,C,2026-04-17,6750,376.05
2025-12-01T13:53:00Z,C,2026-04-17,6750,376.1
2025-12-01T13:54:00Z,C,2026-04-17,6750,375.9
2025-12-01T13:55:00Z,C,2026-04-17,6750,375.95
2025-12-01T13:56:00Z,C,2026-04-17,6750,376.1
